Id,CreationDate,Tags,Score,ViewCount,AnswerCount,FavoriteCount
"88350","2021-01-22 17:51:19","<pca><normalization><orange><data-analysis>","1","54","0",""
"88353","2021-01-22 21:24:44","<multiclass-classification><matlab><confusion-matrix>","2","511","1",""
"88356","2021-01-23 01:02:24","<regression><machine-learning-model><categorical-data>","1","12","0",""
"88357","2021-01-23 01:56:00","<machine-learning><tensorflow><cnn><matplotlib>","1","30","1",""
"88360","2021-01-23 04:00:26","<machine-learning><classification><statistics>","1","32","0",""
"88363","2021-01-23 06:47:31","<python><scikit-learn><r><hyperparameter>","1","35","0",""
"88364","2021-01-23 07:17:57","<nlp><pytorch>","1","45","0",""
"88365","2021-01-23 09:35:20","<machine-learning><deep-learning><time-series><arima>","4","862","1",""
"88371","2021-01-23 14:12:24","<computer-vision>","1","215","1",""
"88372","2021-01-23 14:19:55","<cnn><gan>","1","40","0",""
"88373","2021-01-23 15:21:49","<random-forest><prediction><survival-analysis>","1","26","0",""
"88377","2021-01-23 16:25:28","<machine-learning><data-cleaning><data-science-model><data-analysis><missing-data>","1","21","0",""
"88378","2021-01-23 16:35:41","<scikit-learn><pandas><one-hot-encoding>","1","27","0",""
"88382","2021-01-23 17:45:49","<python><neural-network><image-classification><domain-adaptation>","1","27","0",""
"88385","2021-01-23 18:22:27","<machine-learning><random-forest><cross-validation>","0","54","1",""
"88386","2021-01-23 19:34:58","<time-series><dataset><data-cleaning><convolutional-neural-network>","2","17","1",""
"88387","2021-01-23 19:40:19","<data-mining><poisson>","0","32","0",""
"88391","2021-01-23 22:22:12","<classification>","1","21","0","1"
"88392","2021-01-23 22:34:03","<keras><numpy><mlp>","1","21","1",""
"88393","2021-01-24 01:12:46","<nlp><text-mining><transformer><speech-to-text>","2","96","2",""
"88395","2021-01-24 03:58:15","<computer-vision><pytorch><object-detection>","0","62","1",""
"88400","2021-01-24 10:42:19","<preprocessing><feature-construction><pipelines>","1","46","0",""
"88401","2021-01-24 11:57:07","<image-preprocessing>","3","287","2","1"
"88402","2021-01-24 12:09:32","<machine-learning><predictive-modeling><statistics><machine-learning-model><data-science-model>","2","209","0","1"
"88403","2021-01-24 12:41:28","<machine-learning><classification><multiclass-classification><multilabel-classification>","1","37","0",""
"88405","2021-01-24 14:37:03","<data><data-cleaning><forecasting>","0","35","1",""
"88408","2021-01-24 17:12:34","<linear-regression><pca><dimensionality-reduction><linear-algebra>","1","407","1",""
"88410","2021-01-24 18:23:07","<keras><tensorflow><image-classification><python-3.x>","0","3247","2",""
"88417","2021-01-24 20:03:49","<nlp><bert><language-model>","1","188","1","1"
"88419","2021-01-24 20:28:36","<text-mining><word-embeddings><nlp>","1","264","0",""
"88421","2021-01-24 21:06:51","<nlp>","1","107","0","1"
"88427","2021-01-24 21:55:32","<data><data-cleaning><visualization><missing-data>","3","851","2",""
"88430","2021-01-25 00:19:57","<machine-learning><cross-validation><code>","1","38","0",""
"88431","2021-01-25 02:57:02","<machine-learning><neural-network><probability><ensemble-learning><softmax>","1","20","0",""
"88436","2021-01-25 07:49:55","<rnn>","1","445","1",""
"88437","2021-01-25 08:46:51","<machine-learning><overfitting><data-leakage>","1","56","0","2"
"88440","2021-01-25 09:44:08","<machine-learning><clustering><bigdata><apache-spark><scalability>","2","58","0",""
"88441","2021-01-25 09:57:35","<python><time-series><data-science-model><boosting>","2","124","1",""
"88446","2021-01-25 12:16:50","<normalization><distribution><logarithmic>","1","31","0",""
"88447","2021-01-25 13:07:29","<machine-learning><statistics><machine-learning-model><class-imbalance><metric>","1","88","1",""
"88450","2021-01-25 13:48:55","<machine-learning><neural-network><implementation>","1","42","0",""
"88454","2021-01-25 15:33:55","<machine-learning><gpu><cloud-computing>","1","59","1",""
"88458","2021-01-25 16:09:53","<machine-learning><reference-request>","3","39","1",""
"88459","2021-01-25 16:26:49","<machine-learning><data-cleaning><feature-engineering><encoding>","1","25","0",""
"88468","2021-01-25 19:37:25","<keras><wasserstein><cyclegan>","1","78","0","1"
"88472","2021-01-25 20:33:33","<machine-learning><classification><mathematics><linear-algebra>","2","41","0","1"
"88482","2021-01-26 06:41:16","<cnn><visualization>","0","15","1",""
"88485","2021-01-26 09:27:42","<nlp><text-mining><information-extraction>","2","45","1",""
"88488","2021-01-26 10:09:55","<machine-learning><neural-network><deep-learning><cnn><optimization>","2","177","1","1"
"88494","2021-01-26 12:54:09","<machine-learning><time-series><lstm>","4","290","2","1"
"88497","2021-01-26 13:11:59","<python><pandas><dataframe>","2","66","1","1"
"88498","2021-01-26 13:22:17","<keras><mse><sgd>","1","1978","1","1"
"88500","2021-01-26 13:38:31","<pytorch><transformer>","1","48","1",""
"88502","2021-01-26 14:58:47","<neural-network><image-classification><attention-mechanism><deep-learning>","2","39","1","1"
"88504","2021-01-26 15:01:45","<neural-network><deep-learning><nlp><transformer><attention-mechanism>","0","37","1","1"
"88507","2021-01-26 15:31:54","<clustering><gpu><apache-hadoop><cloud-computing>","0","118","1",""
"88511","2021-01-26 16:47:26","<machine-learning><deep-learning><data-mining><statistics><bigdata>","0","39","0",""
"88514","2021-01-26 17:37:48","<machine-learning><regression><machine-learning-model>","0","77","1",""
"88519","2021-01-26 20:09:50","<machine-learning><natural-gradient-boosting>","2","50","2","3"
"88520","2021-01-26 20:24:17","<keras><nlp><text-classification>","0","62","1",""
"88525","2021-01-26 22:49:22","<predictive-modeling><feature-scaling>","0","41","0",""
"88527","2021-01-27 00:02:58","<machine-learning><similarity>","0","94","1",""
"88530","2021-01-27 02:46:43","<random-forest><decision-trees><xgboost><linear-algebra><collinearity>","0","27","1",""
"88531","2021-01-27 05:20:56","<python><time-series><matplotlib>","1","143","1",""
"88532","2021-01-27 06:15:32","<machine-learning><deep-learning>","1","47","1",""
"88533","2021-01-27 06:25:32","<deep-learning><tensorflow><dataset><memory>","0","326","1",""
"88540","2021-01-27 10:04:18","<clustering><scoring>","1","10","0",""
"88545","2021-01-27 11:25:29","<machine-learning><python><scikit-learn><logistic-regression>","1","271","1","1"
"88546","2021-01-27 12:01:11","<training><bigdata>","1","80","1",""
"88547","2021-01-27 12:59:29","<neural-network><keras><gan>","2","118","1","1"
"88552","2021-01-27 14:24:12","<deep-learning><normalization><transformer>","3","420","2","2"
"88554","2021-01-27 14:45:35","<python><keras><preprocessing><normalization>","0","195","1",""
"88562","2021-01-27 15:39:09","<machine-learning><deep-learning><dataset>","0","88","1","1"
"88565","2021-01-27 17:23:35","<machine-learning><classification><tensorflow><image-classification><audio-recognition>","1","59","1",""
"88566","2021-01-27 17:48:57","<python><pandas><matplotlib>","0","30","1","1"
"88567","2021-01-27 17:51:06","<machine-learning><python><naive-bayes-classifier><text-classification>","-1","94","1",""
"88572","2021-01-27 19:35:37","<visualization>","7","2418","6","3"
"88576","2021-01-27 20:43:03","<dataset><training><model-selection>","0","51","1",""
"88582","2021-01-27 23:24:00","<python><numpy>","2","144","2",""
"88583","2021-01-27 23:43:57","<machine-learning><transfer-learning><finetuning>","0","31","1",""
"88584","2021-01-27 23:45:28","<cnn><attention-mechanism>","1","190","1",""
"88588","2021-01-28 02:17:05","<time-series>","1","503","2",""
"88594","2021-01-28 05:12:48","<machine-learning><neural-network><keras><tensorflow>","0","75","3",""
"88595","2021-01-28 05:14:41","<machine-learning><deep-learning>","1","56","1",""
"88598","2021-01-28 06:28:52","<scikit-learn><pandas><k-nn><mathematics><variance>","1","19","0",""
"88599","2021-01-28 06:31:39","<tensorflow><clustering><apache-spark>","1","32","0",""
"88600","2021-01-28 06:50:25","<logistic-regression>","0","46","1",""
"88602","2021-01-28 09:47:12","<tensorflow><cnn><generalization>","1","76","3",""
"88604","2021-01-28 10:13:10","<machine-learning><multilabel-classification>","1","138","1",""
"88608","2021-01-28 11:50:17","<python><pandas>","1","47","1",""
"88609","2021-01-28 12:09:00","<machine-learning><neural-network><deep-learning>","2","27","2",""
"88610","2021-01-28 12:27:11","<python><tools><scoring>","0","32","1",""
"88615","2021-01-28 13:08:50","<text-mining><orange><orange3>","0","15","0",""
"88618","2021-01-28 13:39:28","<classification><cnn><computer-vision>","-1","103","1",""
"88624","2021-01-28 14:57:02","<deep-learning><regression><dataset><training><probability>","0","40","1",""
"88627","2021-01-28 15:24:51","<clustering>","2","26","1",""
"88632","2021-01-28 18:25:02","<excel>","1","22","0","1"
"88634","2021-01-28 18:33:43","<sampling>","2","75","3",""
"88636","2021-01-28 19:10:05","<python><data><c><c++>","0","26","1","1"
"88644","2021-01-29 01:00:34","<machine-learning><keras><tensorflow><machine-learning-model>","0","124","1",""
"88646","2021-01-29 01:05:56","<machine-learning><classification><r><weighted-data>","1","15","0",""
"88651","2021-01-29 05:15:46","<svm>","0","16","1",""
"88656","2021-01-29 08:23:20","<gradient-descent><bayesian><mini-batch-gradient-descent><sgd>","6","994","1","1"
"88660","2021-01-29 09:43:15","<python><scikit-learn><random-forest>","0","137","2",""
"88665","2021-01-29 11:54:16","<scikit-learn><encoding><features>","2","255","1",""
"88669","2021-01-29 13:46:44","<time-series><statistics><statsmodels>","1","232","0","1"
"88671","2021-01-29 14:43:11","<python><pandas><json>","0","126","1",""
"88673","2021-01-29 15:02:54","<deep-learning><cnn>","0","119","0",""
"88680","2021-01-29 20:07:52","<keras><scikit-learn><nlp>","2","1146","1",""
"88687","2021-01-29 22:14:27","<r><missing-data>","0","325","1",""
"88688","2021-01-29 22:24:56","<machine-learning><metric><performance><data-product>","2","52","2",""
"88696","2021-01-30 07:54:25","<machine-learning-model><simulation>","1","10","0",""
"88697","2021-01-30 10:05:45","<orange><orange3>","1","380","1",""
"88701","2021-01-30 12:55:16","<machine-learning><deep-learning><classification><statistics><pytorch>","1","134","1",""
"88702","2021-01-30 12:56:38","<r><categorical-data>","1","70","1",""
"88704","2021-01-30 14:06:44","<machine-learning><classification><scikit-learn><random-forest><class-imbalance>","1","692","1",""
"88705","2021-01-30 14:24:36","<python><nltk>","3","210","2","1"
"88709","2021-01-30 17:15:31","<machine-learning><python>","1","128","1",""
"88712","2021-01-30 18:20:38","<pandas><python-3.x>","0","191","2",""
"88717","2021-01-30 19:47:54","<classification><feature-engineering><missing-data>","0","49","2",""
"88718","2021-01-30 19:51:53","<cnn>","1","57","0",""
"88722","2021-01-30 21:57:26","<scikit-learn><tensorflow><nlp><random-forest><confusion-matrix>","-1","28","1",""
"88734","2021-01-31 01:26:00","<machine-learning><predictive-modeling><statistics>","0","17","1",""
"88737","2021-01-31 03:06:25","<keras><image-preprocessing>","0","87","1",""
"88740","2021-01-31 05:43:41","<word2vec><semantic-similarity>","0","30","0",""
"88744","2021-01-31 09:09:58","<dimensionality-reduction>","1","37","0",""
"88745","2021-01-31 09:33:10","<data><bigdata>","-2","19","1",""
"88747","2021-01-31 09:55:08","<time-series><pandas><feature-engineering><features><data-leakage>","1","91","2",""
"88751","2021-01-31 11:45:19","<distribution><learning><ensemble>","0","26","1",""
"88754","2021-01-31 12:17:47","<reinforcement-learning>","0","29","1",""
"88755","2021-01-31 12:20:46","<statistics><optimization><object-detection>","1","15","0",""
"88756","2021-01-31 12:40:38","<random-forest><orange><orange3>","2","30","1",""
"88757","2021-01-31 13:37:05","<machine-learning><r><glm>","1","2532","1",""
"88766","2021-01-31 18:50:13","<r>","0","20","2",""
"88770","2021-01-31 21:22:06","<machine-learning>","0","13","0",""
"88779","2021-02-01 04:29:59","<machine-learning><nlp><data-cleaning><text>","0","58","1",""
"88780","2021-02-01 06:35:38","<cnn><loss-function><gradient-descent><theory>","0","18","0",""
"88783","2021-02-01 08:15:19","<deep-learning><nlp><sentiment-analysis>","1","37","1",""
"88784","2021-02-01 08:27:22","<speech-to-text><corpus>","0","31","0",""
"88786","2021-02-01 11:11:59","<python><scikit-learn><decision-trees><normalization>","0","61","0",""
"88789","2021-02-01 14:38:53","<keras><tensorflow><regression><loss-function><vgg16>","0","30","0",""
"88790","2021-02-01 15:04:21","<machine-learning><pandas><data-cleaning><text-classification><error-handling>","0","1830","1",""
"88792","2021-02-01 15:30:12","<deep-learning><neural-network><lstm><pytorch>","0","21","0",""
"88803","2021-02-01 19:48:17","<neural-network><random-forest><model-selection>","1","78","1",""
"88805","2021-02-01 20:38:58","<python><nlp><text-classification>","4","367","1","2"
"88808","2021-02-01 22:37:51","<python><scikit-learn><cosine-distance>","1","319","1",""
"88814","2021-02-02 01:13:24","<nlp><sentiment-analysis><kaggle>","0","23","1",""
"88816","2021-02-02 03:56:22","<training><overfitting><validation>","1","115","1","1"
"88819","2021-02-02 10:04:44","<machine-learning><deep-learning><rnn>","0","73","0",""
"88821","2021-02-02 11:09:22","<python>","0","53","1",""
"88822","2021-02-02 11:55:14","<python><keras><time-series><lstm><rnn>","1","235","0","1"
"88823","2021-02-02 12:45:33","<keras><nlp><transformer>","-2","79","1",""
"88824","2021-02-02 13:28:18","<nlp><transformer><tokenization>","4","1537","1",""
"88829","2021-02-02 15:12:59","<python><keras><time-series><multiclass-classification><multilabel-classification>","2","46","1",""
"88830","2021-02-02 15:05:39","<machine-learning>","7","170","1","1"
"88834","2021-02-02 15:47:52","<nlp><word2vec><doc2vec>","2","52","1",""
"88837","2021-02-02 16:51:10","<tensorflow><dataset><image-classification>","0","23","1",""
"88843","2021-02-02 19:52:21","<machine-learning><python><data-mining><data>","1","16","0",""
"88847","2021-02-02 22:26:42","<machine-learning><deep-learning><aws-lambda>","1","56","1",""
"88849","2021-02-02 23:54:43","<python><numpy><databases>","0","521","2",""
"88851","2021-02-03 00:46:29","<python><visualization><matplotlib>","0","591","1",""
"88858","2021-02-03 06:05:44","<masking><transformation>","1","48","1",""
"88864","2021-02-03 10:29:09","<neural-network><pytorch><dropout><validation>","0","1061","1",""
"88865","2021-02-03 10:53:22","<machine-learning><deep-learning><neural-network><data-mining><logistic-regression>","1","44","1","1"
